apogee,impact_x,impact_y,max_velocity,max_mach
1120.2038585150344,0,0,43.388897982814306,0.12910407269547425
1135.238722381036,0,0,46.54540719615624,0.13849963240619703
1110.9048473861676,0,0,41.41877310804587,0.12324007380213771
1108.494852493329,0,0,40.72036365374662,0.12116143200424924
1099.0101418537831,0,0,38.76978201805305,0.11535571191228844
1110.2690207937744,0,0,41.393910264860374,0.12316585454403903
1108.9961700612182,0,0,40.98696611821177,0.12195494228584013
1116.1373507241647,0,0,42.37878595370013,0.12609746584838888
1114.5881449650542,0,0,42.185252278386805,0.12552137781364686
1115.810182982871,0,0,42.38663479383906,0.12612104564959334
1119.0870369663182,0,0,43.10900399152512,0.1282709828351442
1116.5506901113247,0,0,42.65542667933622,0.12692081493566604
1121.9763755574756,0,0,43.77216877417112,0.13024495346899034
1095.6322994699988,0,0,37.95939511936752,0.11294374552967623
1109.1626869843087,0,0,40.93904660649047,0.12181224768527572
1113.1474871551097,0,0,41.8182168789867,0.12442902426704298
1107.8717369642247,0,0,40.77172270113907,0.12131412882192716
1119.2546356401529,0,0,43.23890245052947,0.12865759030157511
1120.2028184974822,0,0,43.46098754710438,0.1293185721548283
1121.508829881491,0,0,43.54671672632952,0.12957393566797387
1114.0113527537378,0,0,42.03127283525865,0.12506315594004833
1132.4950189422893,0,0,45.893580016219566,0.1365595023631156
1114.5800197339715,0,0,42.13865595827076,0.12538286517896133
1120.4225055098736,0,0,43.52572482222076,0.1295113056937452
1123.011120753487,0,0,43.95854387304142,0.13079961669948825
1115.9707750194023,0,0,42.45308368133062,0.12631870158732714
1128.5070802760022,0,0,45.268490174345104,0.13469864612336682
1125.2245214214724,0,0,44.33015294211602,0.13190596615119762
1104.7053676992682,0,0,39.9880628822559,0.11898168763640403
1130.2792849220289,0,0,45.4060437657591,0.13510830481724365
1114.40988717587,0,0,42.07149215116998,0.12518293893378626
1112.9595490422378,0,0,41.67569489782775,0.12400491026016718
1116.118729134778,0,0,42.44533142327069,0.12629547240192335
1105.063518122051,0,0,40.055509293133774,0.11918246289776208
1122.0839162546313,0,0,43.57700620179601,0.1296642156356557
1113.9141894552547,0,0,42.01631732957652,0.12501870771102408
1123.4498973383265,0,0,43.9448918833481,0.13075913630077776
1115.172870597828,0,0,42.20397144754708,0.12557715505172448
1118.5467960188366,0,0,42.91383461310248,0.12769022286510207
1134.3595049335079,0,0,46.21221780182309,0.13750812961858008
1120.5843110194526,0,0,43.41994959719603,0.12919654325414792
1110.7121132597058,0,0,41.363129217757766,0.12307452809106714
1105.1082239716372,0,0,40.126735542043285,0.11939444297301044
1111.0011638427502,0,0,41.381812522270494,0.12313013264573909
1125.975925322831,0,0,44.50899357260718,0.13243823292477902
1109.445879931713,0,0,40.969708427277396,0.12190356935233378
