# Time (s),X (m),Y (m),Z (m),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
10.318068,3.032566,35.400790,1021.208985,0.075885,0.693432,-39.693676,-0.064112,-0.277807,0.943018,-0.171653,-1.185248,-0.911814,2.157133
10.372954,3.036579,35.436623,1019.016955,0.070564,0.615007,-40.184297,-0.041210,-0.222748,0.964496,-0.135900,-1.329749,-0.790808,2.187467
10.427840,3.040340,35.468623,1016.797666,0.066760,0.554253,-40.686533,-0.022409,-0.165014,0.981292,-0.096804,-1.446790,-0.638491,2.218906
10.482726,3.043939,35.497837,1014.550561,0.064691,0.513928,-41.197316,-0.008313,-0.104999,0.992922,-0.055238,-1.528853,-0.461134,2.251522
10.537612,3.047475,35.525450,1012.275270,0.064524,0.496228,-41.712909,0.000611,-0.043183,0.999012,-0.012211,-1.569711,-0.266944,2.285338
10.592498,3.051058,35.552747,1009.971644,0.066363,0.502586,-42.229100,0.004071,0.019893,0.999329,0.031156,-1.565032,-0.065845,2.320322
10.632699,3.053775,35.573315,1008.266396,0.069000,0.522854,-42.605018,0.003073,0.066562,0.995842,0.062451,-1.531523,0.079371,2.346638
10.672901,3.056620,35.594962,1006.546106,0.072713,0.556214,-42.977193,-0.000877,0.113377,0.989228,0.092814,-1.472811,0.217613,2.373478
10.713103,3.059635,35.618206,1004.810955,0.077462,0.602276,-43.344036,-0.007680,0.160123,0.979547,0.121776,-1.390107,0.344189,2.400772
10.753304,3.062861,35.643548,1003.061188,0.083189,0.660400,-43.704136,-0.017171,0.206600,0.966900,0.148884,-1.285598,0.454590,2.428438
10.793506,3.066336,35.671455,1001.297099,0.089819,0.729736,-44.056326,-0.029122,0.252631,0.951416,0.173714,-1.162429,0.544699,2.456384
